
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2010-07-23;22.155,43;5706688632769;25.278,18;4775273344666;24.312,28;6617111545435;45.247,55;885992562797;22.012,91;8605656568215
2010-07-24;22.155,43;5706688632769;25.278,18;4775273344666;24.312,28;6617111545435;45.247,55;885992562797;22.012,91;8605656568215
2010-07-25;22.155,43;5706688632769;25.278,18;4775273344666;24.312,28;6617111545435;45.247,55;885992562797;22.012,91;8605656568215
2010-07-26;22.221,60;5724017798832;25.367,07;4793586079396;24.380,90;6634762805172;45.386,05;888766234963;22.084,93;8634638576795
2010-07-27;22.297,60;5744485429083;25.455,55;4812039793745;24.459,29;6657001771188;45.541,74;891809046443;22.157,13;8663544171781
2010-07-28;22.349,23;5758552678484;25.519,37;4824017632482;24.516,36;6671516607240;45.646,74;893921449197;22.211,33;8684672234863
2010-07-29;22.355,14;5759157888972;25.545,36;4830777554758;24.526,18;6674872528413;45.667,80;894310167769;22.226,38;8690651720330
2010-07-30;22.380,01;5761759150625;25.577,01;4833226728303;24.550,94;6681318748073;45.733,47;894540492077;22.254,85;8702837287293
2010-07-31;22.380,01;5761759150625;25.577,01;4833226728303;24.550,94;6681318748073;45.733,47;894540492077;22.254,85;8702837287293
2010-08-01;22.380,01;5761759150625;25.577,01;4833226728303;24.550,94;6681318748073;45.733,47;894540492077;22.254,85;8702837287293
2010-08-02;22.394,76;5764327073422;25.589,25;4843082673612;24.578,93;6687957579818;45.740,45;892956123191;22.273,47;8707143991942
2010-08-03;22.485,09;5787929061403;25.690,47;4861373093987;24.689,92;6718991065889;45.905,69;898129590502;22.343,05;8726241898829
2010-08-04;22.491,81;5789768928121;25.693,25;4862905234535;24.686,51;6718674921935;45.926,70;898616114830;22.366,45;8735304587447
2010-08-05;22.506,29;5793704674868;25.706,45;4866569874183;24.697,95;6720988291874;45.983,72;899750199136;22.379,11;8743434870971
2010-08-06;22.529,51;5800684516121;25.735,36;4871264035442;24.728,78;6728590918637;46.041,25;900568231263;22.399,93;8748721869214
2010-08-07;22.529,51;5800684516121;25.735,36;4871264035442;24.728,78;6728590918637;46.041,25;900568231263;22.399,93;8748721869214
2010-08-08;22.529,51;5800684516121;25.735,36;4871264035442;24.728,78;6728590918637;46.041,25;900568231263;22.399,93;8748721869214
2010-08-09;22.531,10;5800990511792;25.736,67;4871510355200;24.733,61;6730449357938;46.064,51;900884903049;22.400,39;8749595339799
2010-08-10;22.553,26;5807757230247;25.770,05;4879328529792;24.760,36;6738583512740;46.091,21;901424362120;22.423,91;8756742413416
2010-08-11;22.499,06;5795648908396;25.709,82;4870503818331;24.706,90;6724974381559;45.985,98;899357236519;22.371,25;8737059969557
2010-08-12;22.325,29;5752914034503;25.522,24;4835563170271;24.514,05;6673632295313;45.638,17;892845766579;22.194,27;8671034497969
2010-08-13;22.239,88;5733884013958;25.419,35;4822209122218;24.414,62;6650103011041;45.428,61;888656818960;22.089,20;8633690879033
2010-08-14;22.239,88;5733884013958;25.419,35;4822209122218;24.414,62;6650103011041;45.428,61;888656818960;22.089,20;8633690879033
2010-08-15;22.239,88;5733884013958;25.419,35;4822209122218;24.414,62;6650103011041;45.428,61;888656818960;22.089,20;8633690879033
2010-08-16;22.300,99;5750875997905;25.481,67;4842861724509;24.494,75;6678386678933;45.538,78;889445189473;22.151,00;8660357000678
2010-08-17;22.331,19;5760336856937;25.506,67;4848857865933;24.538,10;6694097151416;45.566,61;892122246636;22.183,80;8672632486454
2010-08-18;22.384,68;5775315333074;25.581,77;4864562049736;24.600,70;6713181641056;45.700,12;894630245112;22.244,27;8701084615700
2010-08-19;22.387,44;5775329251835;25.600,14;4871691444271;24.605,66;6714576706098;45.694,62;894447879128;22.253,46;8703251633158
2010-08-20;22.442,54;5789091708853;25.657,76;4884433266842;24.660,99;6731891096142;45.795,18;896475331368;22.303,37;8722529920630
2010-08-21;22.442,54;5789091708853;25.657,76;4884433266842;24.660,99;6731891096142;45.795,18;896475331368;22.303,37;8722529920630
2010-08-22;22.442,54;5789091708853;25.657,76;4884433266842;24.660,99;6731891096142;45.795,18;896475331368;22.303,37;8722529920630
2010-08-23;22.460,74;5794050004254;25.671,54;4887808425911;24.680,83;6735335534185;45.815,60;896911654987;22.314,56;8728343428884
2010-08-24;22.421,59;5784068562686;25.618,66;4878267148759;24.618,04;6719199021428;45.724,80;895276703182;22.268,23;8710483246223
2010-08-25;22.377,69;5772830037685;25.563,47;4868328343954;24.573,40;6707446710133;45.628,17;893528551698;22.217,88;8689790713052
2010-08-26;22.311,11;5755753906280;25.493,59;4855016311335;24.502,46;6686910595792;45.518,80;891431757535;22.162,94;8667925159543
2010-08-27;22.277,78;5746475402736;25.482,89;4855096353169;24.479,43;6681325717423;45.492,11;891055468032;22.135,25;8657922971456
2010-08-28;22.277,78;5746475402736;25.482,89;4855096353169;24.479,43;6681325717423;45.492,11;891055468032;22.135,25;8657922971456
2010-08-29;22.277,78;5746475402736;25.482,89;4855096353169;24.479,43;6681325717423;45.492,11;891055468032;22.135,25;8657922971456
2010-08-30;22.299,07;5751075527382;25.503,54;4860041210479;24.497,55;6684366300517;45.517,94;891269249461;22.159,36;8668760083299
2010-08-31;22.317,84;5750364564072;25.533,33;4862775246855;24.544,78;6695073398683;45.578,93;891206698929;22.188,90;8679666238384

Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2010-09-01;22.382,19;5763231789839;25.587,06;4876671491801;24.614,83;6717676209349;24.869,73;604510861;45.690,48;891089787258;22.250,06;8697483824735
2010-09-02;22.477,36;5787136292550;25.704,17;4897792751778;24.735,53;6750542557345;24.940,33;606226897;45.903,77;896386601721;22.358,89;8729092327697
2010-09-03;22.524,27;5798237690050;25.759,19;4906386631994;24.783,45;6760158371708;24.960,47;606716066;45.997,72;897984505178;22.404,73;8743293846548
2010-09-04;22.524,27;5798237690050;25.759,19;4906386631994;24.783,45;6760158371708;24.960,47;606716066;45.997,72;897984505178;22.404,73;8743293846548
2010-09-05;22.524,27;5798237690050;25.759,19;4906386631994;24.783,45;6760158371708;24.960,47;606716066;45.997,72;897984505178;22.404,73;8743293846548
2010-09-06;22.586,40;5813693638079;25.833,91;4921122476931;24.853,32;6777658424654;24.993,67;607500831;46.132,07;900568202051;22.469,42;8770026708444
2010-09-07;22.613,56;5820323018889;25.862,40;4927159501188;24.890,07;6786120274432;25.037,26;608545226;46.204,87;901984169094;22.499,83;8782416661070
2010-09-08;22.558,58;5806296045135;25.790,03;4914705019175;24.823,82;6765120044872;24.996,74;607560286;46.078,59;899601892187;22.449,31;8761680582583
2010-09-09;22.609,63;5820588227358;25.837,31;4924846738437;24.879,70;6780676503076;25.049,08;609909462;46.161,32;901040771223;22.495,28;8778540846120
2010-09-10;22.625,09;5822389706625;25.845,57;4921680826117;24.894,91;6787269311651;25.047,97;609882587;46.183,54;901045988283;22.509,68;8785178423348
2010-09-11;22.625,09;5822389706625;25.845,57;4921680826117;24.894,91;6787269311651;25.047,97;609882587;46.183,54;901045988283;22.509,68;8785178423348
2010-09-12;22.625,09;5822389706625;25.845,57;4921680826117;24.894,91;6787269311651;25.047,97;609882587;46.183,54;901045988283;22.509,68;8785178423348
2010-09-13;22.669,11;5834844404054;25.903,10;4933780136391;24.946,12;6802000415440;25.049,78;636124990;46.269,60;902849217673;22.549,99;8802843489017
2010-09-14;22.779,52;5866531117876;26.028,78;4961788184647;25.076,08;6840373586476;25.135,93;638312509;46.500,10;907640812295;22.660,18;8850480038483
2010-09-15;22.773,94;5867739128026;26.024,79;4972221161766;25.050,66;6837586763572;25.109,34;828185002;46.506,44;904810904633;22.647,87;8841968385652
2010-09-16;22.818,61;5883295551553;26.067,89;4984368680394;25.096,89;6854064821009;25.138,27;832091415;46.601,77;907799809087;22.695,88;8867593313563
2010-09-17;22.818,61;5883295551553;26.067,89;4984368680394;25.096,89;6854064821009;25.138,27;832091415;46.601,77;907799809087;22.695,88;8867593313563
2010-09-18;22.818,61;5883295551553;26.067,89;4984368680394;25.096,89;6854064821009;25.138,27;832091415;46.601,77;907799809087;22.695,88;8867593313563
2010-09-19;22.818,61;5883295551553;26.067,89;4984368680394;25.096,89;6854064821009;25.138,27;832091415;46.601,77;907799809087;22.695,88;8867593313563
2010-09-20;22.818,61;5883295551553;26.067,89;4984368680394;25.096,89;6854064821009;25.138,27;832091415;46.601,77;907799809087;22.695,88;8867593313563
2010-09-21;22.906,53;5909125232500;26.175,80;5005554125561;25.198,01;6890857540438;25.238,53;834306757;46.784,25;913178862864;22.786,32;8910398180853
2010-09-22;22.950,16;5921495962197;26.224,42;5015809526007;25.258,77;6906692866019;25.286,77;1035995049;46.900,49;915480834615;22.824,01;8926644636016
2010-09-23;22.899,10;5907833640350;26.159,48;5004969721102;25.195,96;6889314105533;25.198,24;1064808890;46.815,13;913706220533;22.773,89;8906552169141
2010-09-24;22.805,63;5884043086985;26.044,45;4984426785772;25.081,55;6860189623384;25.073,07;1072553317;46.628,70;910138117569;22.674,91;8867313701364
2010-09-25;22.805,63;5884043086985;26.044,45;4984426785772;25.081,55;6860189623384;25.073,07;1072553317;46.628,70;910138117569;22.674,91;8867313701364
2010-09-26;22.805,63;5884043086985;26.044,45;4984426785772;25.081,55;6860189623384;25.073,07;1072553317;46.628,70;910138117569;22.674,91;8867313701364
2010-09-27;22.810,80;5885519865536;26.046,86;4986994589505;25.078,48;6860557365109;25.061,75;1079388647;46.636,00;910388005015;22.674,66;8867579962151
2010-09-28;22.852,80;5897407151959;26.092,35;4997436257002;25.130,07;6874937326969;25.118,21;1264769279;46.716,89;912183026528;22.720,15;8885274379487
2010-09-29;22.875,09;5902113078772;26.108,12;5001361877698;25.157,29;6880852206310;25.136,89;1268758561;46.775,02;913329333022;22.741,28;8894159067815
2010-09-30;22.870,57;5895948969538;26.090,53;4994200878431;25.147,09;6873806007141;25.163,82;1394478470;46.768,53;911628348038;22.742,27;8894686197858
2010-10-01;22.870,83;5894160779368;26.087,08;5006331134531;25.142,01;6876597656748;25.160,41;1607113142;46.776,72;908422540024;22.744,37;8885029995441
2010-10-02;22.870,83;5894160779368;26.087,08;5006331134531;25.142,01;6876597656748;25.160,41;1607113142;46.776,72;908422540024;22.744,37;8885029995441
2010-10-03;22.870,83;5894160779368;26.087,08;5006331134531;25.142,01;6876597656748;25.160,41;1607113142;46.776,72;908422540024;22.744,37;8885029995441
2010-10-04;22.914,35;5905861218918;26.143,32;5017967428962;25.178,49;6886022268353;25.204,26;1608950951;46.864,40;910080894543;22.793,82;8894659533930
2010-10-05;22.960,49;5917466825206;26.209,16;5029961552421;25.233,56;6898302565334;25.256,30;1550763078;46.959,91;911921246054;22.847,97;8915197137877
2010-10-06;22.989,28;5924110066662;26.249,41;5038520465942;25.271,47;6908475772921;25.293,01;1553017120;47.031,59;915272855980;22.877,02;8927472360532
2010-10-07;23.005,22;5927878102183;26.268,51;5042063678961;25.280,46;6910474933299;25.273,02;1551757281;47.064,83;915969411911;22.892,99;8933727100310
2010-10-08;22.979,40;5921142574378;26.241,53;5036924353736;25.249,57;6899219199176;25.244,18;1549986566;47.014,21;914821738699;22.862,73;8918507881230
2010-10-09;22.979,40;5921142574378;26.241,53;5036924353736;25.249,57;6899219199176;25.244,18;1549986566;47.014,21;914821738699;22.862,73;8918507881230
2010-10-10;22.979,40;5921142574378;26.241,53;5036924353736;25.249,57;6899219199176;25.244,18;1549986566;47.014,21;914821738699;22.862,73;8918507881230
2010-10-11;22.979,40;5921142574378;26.241,53;5036924353736;25.249,57;6899219199176;25.244,18;1549986566;47.014,21;914821738699;22.862,73;8918507881230
2010-10-12;23.017,31;5929038696231;26.283,30;5042871629494;25.290,53;6911014961279;25.280,64;1552225483;47.064,19;915873813882;22.899,01;8934349677444
2010-10-13;22.946,72;5913047197494;26.203,70;5028550701932;25.216,92;6892633186744;25.205,29;1547841386;46.948,02;913300607699;22.832,15;8908259689403
2010-10-14;23.040,16;5939654298566;26.317,28;5053761976124;25.315,76;6923378632773;25.269,58;1553509795;47.113,67;916676044086;22.927,17;8945556864362
2010-10-15;23.092,98;5956101224115;26.376,60;5072038754020;25.364,62;6939997733911;25.342,19;1638354810;47.235,78;917875130758;22.985,52;8966828754143
2010-10-16;23.092,98;5956101224115;26.376,60;5072038754020;25.364,62;6939997733911;25.342,19;1638354810;47.235,78;917875130758;22.985,52;8966828754143
2010-10-17;23.092,98;5956101224115;26.376,60;5072038754020;25.364,62;6939997733911;25.342,19;1638354810;47.235,78;917875130758;22.985,52;8966828754143
2010-10-18;23.073,79;5957775727076;26.360,80;5075875122294;25.343,47;6933978321454;25.334,14;1782619428;47.214,88;917559440159;22.968,56;8976286858800
2010-10-19;23.096,01;5963206254223;26.383,84;5080143906481;25.374,29;6946176917231;25.383,56;1904656112;47.246,62;920587941957;22.987,34;8984675371679
2010-10-20;23.061,39;5954553017258;26.359,82;5076672734448;25.338,98;6939915323700;25.346,54;2548617135;47.185,16;919658599021;22.949,53;8970511865849
2010-10-21;23.111,06;5966818065503;26.404,55;5086765715725;25.415,55;6962196564832;25.398,90;2619780166;47.284,33;921466297180;23.002,93;8990770129644
2010-10-22;23.134,74;5973085792928;26.437,46;5093593687039;25.429,59;6965979418187;25.404,56;2875583379;47.353,11;922908953265;23.030,27;9001508481332
2010-10-23;23.134,74;5973085792928;26.437,46;5093593687039;25.429,59;6965979418187;25.404,56;2875583379;47.353,11;922908953265;23.030,27;9001508481332
2010-10-24;23.134,74;5973085792928;26.437,46;5093593687039;25.429,59;6965979418187;25.404,56;2875583379;47.353,11;922908953265;23.030,27;9001508481332
2010-10-25;23.142,57;5976490886280;26.453,70;5096554205788;25.445,36;6969770415401;25.409,12;2909449943;47.368,61;923210996677;23.038,53;9004709369572
2010-10-26;23.199,90;5991310373898;26.530,77;5113091162484;25.513,40;6989871986655;25.450,90;2917563542;47.474,30;925370769260;23.087,37;9023784512472
2010-10-27;23.254,68;6006395965141;26.592,68;5126407982955;25.574,06;7006776935184;25.534,94;2943602787;47.565,26;927421269217;23.145,75;9046757418824
2010-10-28;23.257,13;6005804268131;26.601,26;5130027557179;25.569,92;7006458053973;25.554,96;2957978567;47.599,01;928237271933;23.150,45;9048551623579
2010-10-29;23.290,17;6009117327959;26.616,23;5129931315951;25.605,03;7013558258831;25.607,80;2989404455;47.665,07;928318244887;23.174,31;9058376888860
2010-10-30;23.290,17;6009117327959;26.616,23;5129931315951;25.605,03;7013558258831;25.607,80;2989404455;47.665,07;928318244887;23.174,31;9058376888860
2010-10-31;23.290,17;6009117327959;26.616,23;5129931315951;25.605,03;7013558258831;25.607,80;2989404455;47.665,07;928318244887;23.174,31;9058376888860
2010-11-01;23.290,17;6009117327959;26.616,23;5129931315951;25.605,03;7013558258831;25.607,80;2989404455;47.665,07;928318244887;23.174,31;9058376888860
2010-11-02;23.332,23;6015775078965;26.649,61;5140882101329;25.644,44;7023678078447;25.660,94;3000386106;47.722,93;926932865797;23.215,70;9068247552426
2010-11-03;23.425,35;6039081536010;26.787,49;5168019358644;25.758,06;7055764943178;25.778,42;3014123194;47.939,75;931226423840;23.318,43;9100028492407
2010-11-04;23.493,58;6055958214777;26.870,49;5183121261432;25.821,74;7077758976023;25.860,14;3023994916;48.088,27;935188822718;23.391,93;9129316201833
2010-11-05;23.521,48;6063936897297;26.909,03;5190806041186;25.884,74;7092598430522;25.910,05;3027438891;48.176,37;936967819622;23.437,99;9147110391468
2010-11-06;23.521,48;6063936897297;26.909,03;5190806041186;25.884,74;7092598430522;25.910,05;3027438891;48.176,37;936967819622;23.437,99;9147110391468
2010-11-07;23.521,48;6063936897297;26.909,03;5190806041186;25.884,74;7092598430522;25.910,05;3027438891;48.176,37;936967819622;23.437,99;9147110391468
2010-11-08;23.498,14;6058563582827;26.899,61;5189997306460;25.852,66;7083991783147;25.890,84;2803262792;48.141,08;936452184680;23.421,34;9141153550048
2010-11-09;23.536,27;6067799065532;26.936,39;5197056876375;25.894,32;7095205026208;25.930,98;2807608750;48.197,00;937541337831;23.447,22;9148691531329
2010-11-10;23.513,58;6062799785963;26.909,05;5192255295926;25.858,23;7085842646576;25.881,69;2803323135;48.128,50;936159553781;23.412,55;9134424436179
2010-11-11;23.508,65;6061811304362;26.905,13;5188676197495;25.853,37;7084537039813;25.913,38;2827705210;48.121,29;936068474541;23.406,18;9133332758352
2010-11-12;23.467,96;6049726884398;26.858,71;5181451727399;25.801,74;7070382145570;25.858,70;2913936965;48.024,92;934584264340;23.363,35;9116591630933
2010-11-13;23.467,96;6049726884398;26.858,71;5181451727399;25.801,74;7070382145570;25.858,70;2913936965;48.024,92;934584264340;23.363,35;9116591630933
2010-11-14;23.467,96;6049726884398;26.858,71;5181451727399;25.801,74;7070382145570;25.858,70;2913936965;48.024,92;934584264340;23.363,35;9116591630933
2010-11-15;23.374,38;6029704201630;26.751,60;5168093727088;25.706,39;7047919125675;25.749,00;2910639973;47.844,64;927706893775;23.262,30;9074530414426
2010-11-16;23.343,86;6024152544377;26.716,78;5163583021089;25.670,44;7040277087046;25.730,68;3015686450;47.785,79;926734309746;23.233,57;9069784098761
2010-11-17;23.206,16;5989782354625;26.569,55;5136264068311;25.526,04;7003278414998;25.575,02;3117579174;47.515,42;924215351062;23.090,88;9019265451273
2010-11-18;23.185,20;5985135606107;26.537,50;5132726856437;25.514,92;7001430177248;25.595,15;3438899004;47.472,99;923507474209;23.075,10;9015228914342
2010-11-19;23.254,27;6002799595486;26.617,81;5150059421115;25.604,04;7029318392312;25.661,43;3443125114;47.611,70;926382520306;23.148,57;9043745866382
2010-11-20;23.254,27;6002799595486;26.617,81;5150059421115;25.604,04;7029318392312;25.661,43;3443125114;47.611,70;926382520306;23.148,57;9043745866382
2010-11-21;23.254,27;6002799595486;26.617,81;5150059421115;25.604,04;7029318392312;25.661,43;3443125114;47.611,70;926382520306;23.148,57;9043745866382
2010-11-22;23.274,88;6008317544399;26.653,28;5159625445330;25.624,86;7035003409606;25.689,66;3994605087;47.682,77;927749481641;23.170,25;9052602609965
2010-11-23;23.275,74;6009122649395;26.670,57;5166347851875;25.622,78;7035641844393;25.715,32;4208216162;47.679,58;927698793534;23.176,19;9055967977843
2010-11-24;23.170,04;5982282762481;26.545,66;5142804874205;25.507,35;7002847524133;25.616,05;4208628888;47.458,75;923566649636;23.069,75;9015122993354
2010-11-25;23.265,46;6007262943316;26.655,03;5167314140709;25.604,87;7030869120270;25.746,21;4101204146;47.599,99;926285131816;23.152,46;9045957752830
