
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2010-07-14;18.959,07;1854693401303;19.622,17;1283315167638;19.455,75;1785928223891;18.630,55;353385046366;18.656,49;2682352668704
2010-07-15;19.000,32;1859023368912;19.652,65;1286798240575;19.492,32;1789125888500;18.660,37;353847183378;18.693,66;2688110826419
2010-07-16;19.000,32;1859023368912;19.652,65;1286798240575;19.492,32;1789125888500;18.660,37;353847183378;18.693,66;2688110826419
2010-07-17;19.000,32;1859023368912;19.652,65;1286798240575;19.492,32;1789125888500;18.660,37;353847183378;18.693,66;2688110826419
2010-07-18;19.000,32;1859023368912;19.652,65;1286798240575;19.492,32;1789125888500;18.660,37;353847183378;18.693,66;2688110826419
2010-07-19;18.951,63;1855567858062;19.587,25;1283037149318;19.451,81;1786967756356;18.618,76;353349604698;18.653,31;2685632067462
2010-07-20;18.958,92;1856950424918;19.600,68;1283917812793;19.455,26;1786367125142;18.629,56;353447155117;18.655,08;2686070115931
2010-07-21;18.976,69;1858688409405;19.627,71;1285934028671;19.479,69;1788597360133;18.639,30;353847009796;18.681,00;2690381304861
2010-07-22;18.965,53;1857119730014;19.621,77;1285755315567;19.480,82;1787017233140;18.629,62;353750961034;18.670,41;2689397399962
2010-07-23;18.990,63;1859946451723;19.643,57;1287057410398;19.500,48;1789261460911;18.651,35;354204353963;18.696,60;2693367945116
2010-07-24;18.990,63;1859946451723;19.643,57;1287057410398;19.500,48;1789261460911;18.651,35;354204353963;18.696,60;2693367945116
2010-07-25;18.990,63;1859946451723;19.643,57;1287057410398;19.500,48;1789261460911;18.651,35;354204353963;18.696,60;2693367945116
2010-07-26;19.030,88;1864052728343;19.692,71;1290804143388;19.536,11;1792536938056;18.692,54;355065754599;18.736,23;2699856020885
2010-07-27;19.073,66;1868709308016;19.738,22;1293318672829;19.572,43;1796295469148;18.733,06;355829060779;18.771,20;2705869601314
2010-07-28;19.096,18;1871377765229;19.765,32;1294660810038;19.598,92;1799234471836;18.758,18;356357869845;18.796,70;2710269003931
2010-07-29;19.114,61;1870532470205;19.795,19;1296046030628;19.619,60;1800941413426;18.785,52;356900975408;18.820,22;2714080410627
2010-07-30;19.132,53;1889947542348;19.824,60;1306583192968;19.651,95;1823728732326;18.817,08;360324960024;18.845,86;2719214462866
2010-07-31;19.132,53;1889947542348;19.824,60;1306583192968;19.651,95;1823728732326;18.817,08;360324960024;18.845,86;2719214462866
2010-08-01;19.132,53;1889947542348;19.824,60;1306583192968;19.651,95;1823728732326;18.817,08;360324960024;18.845,86;2719214462866
2010-08-02;19.163,08;1892683604674;19.841,51;1307934021357;19.675,78;1823283844672;18.826,50;360216640347;18.871,35;2719069484899
2010-08-03;19.207,81;1897178038750;19.885,45;1309247364582;19.718,24;1826975923054;18.841,43;360839219304;18.894,22;2751724829073
2010-08-04;19.210,60;1896171058218;19.882,06;1308279987547;19.720,38;1826566439858;18.848,71;360990567402;18.912,03;2754899169950
2010-08-05;19.219,33;1895896265392;19.888,54;1307544332377;19.720,41;1827748608826;18.868,57;361409796449;18.919,29;2756612646570
2010-08-06;19.228,32;1896177815863;19.906,15;1307130441465;19.734,10;1828320324802;18.887,48;361446480457;18.929,32;2747548807436
2010-08-07;19.228,32;1896177815863;19.906,15;1307130441465;19.734,10;1828320324802;18.887,48;361446480457;18.929,32;2747548807436
2010-08-08;19.228,32;1896177815863;19.906,15;1307130441465;19.734,10;1828320324802;18.887,48;361446480457;18.929,32;2747548807436
2010-08-09;19.237,29;1896248151587;19.912,71;1305646562748;19.745,79;1828172948300;18.900,57;361279723623;18.940,76;2749009686225
2010-08-10;19.243,75;1895379504886;19.923,25;1306102473786;19.755,32;1827811774512;18.899,79;361027789196;18.952,27;2747794609856
2010-08-11;19.226,07;1892691606099;19.903,59;1303896318168;19.744,88;1826200615291;18.886,76;360562402395;18.938,87;2745740261016
2010-08-12;19.137,80;1883338294713;19.822,52;1297540830744;19.658,66;1812190535740;18.795,59;358869866065;18.848,07;2733564200620
2010-08-13;19.088,30;1879473528513;19.771,61;1294559938608;19.597,21;1806096783964;18.733,73;355910498232;18.792,52;2723669882773
2010-08-14;19.088,30;1879473528513;19.771,61;1294559938608;19.597,21;1806096783964;18.733,73;355910498232;18.792,52;2723669882773
2010-08-15;19.088,30;1879473528513;19.771,61;1294559938608;19.597,21;1806096783964;18.733,73;355910498232;18.792,52;2723669882773
2010-08-16;19.118,44;1876446059313;19.803,76;1295988298298;19.633,62;1808519694615;18.757,82;356456513527;18.822,49;2728926552089
2010-08-17;19.146,56;1879563769742;19.825,31;1297671071851;19.657,41;1812304020339;18.759,84;356483128463;18.850,34;2732548023668
2010-08-18;19.173,78;1882779883908;19.858,98;1300556713270;19.680,90;1814775792681;18.789,46;357048584044;18.880,63;2738286525352
2010-08-19;19.181,96;1883852723271;19.874,12;1301549678327;19.698,00;1817070523669;18.783,12;357000880262;18.895,13;2741225602541
2010-08-20;19.212,18;1887115633149;19.909,74;1302759830077;19.730,19;1820133267698;18.818,89;357688511910;18.923,50;2745861458765
2010-08-21;19.212,18;1887115633149;19.909,74;1302759830077;19.730,19;1820133267698;18.818,89;357688511910;18.923,50;2745861458765
2010-08-22;19.212,18;1887115633149;19.909,74;1302759830077;19.730,19;1820133267698;18.818,89;357688511910;18.923,50;2745861458765
2010-08-23;19.227,03;1888921449247;19.913,87;1302758323929;19.745,18;1821142915023;18.830,20;357944768398;18.937,23;2747362456294
2010-08-24;19.191,37;1885262951601;19.879,07;1300261976579;19.702,66;1817351274294;18.783,15;357064860809;18.900,41;2742355839569
2010-08-25;19.177,86;1883991974163;19.862,08;1299216211666;19.692,11;1815074633655;18.775,59;356779020826;18.886,12;2741120658987
2010-08-26;19.145,82;1881811535774;19.832,38;1297565624183;19.662,27;1812137823088;18.754,05;356401876606;18.867,37;2739431363680
2010-08-27;19.130,76;1879650734876;19.824,65;1296390092811;19.662,33;1812191920917;18.741,74;356103522452;18.850,57;2737446615934
2010-08-28;19.130,76;1879650734876;19.824,65;1296390092811;19.662,33;1812191920917;18.741,74;356103522452;18.850,57;2737446615934
2010-08-29;19.130,76;1879650734876;19.824,65;1296390092811;19.662,33;1812191920917;18.741,74;356103522452;18.850,57;2737446615934
2010-08-30;19.147,36;1879933215731;19.842,33;1297414977332;19.664,21;1812376191771;18.743,05;355947667126;18.870,53;2740426342560
2010-08-31;19.174,13;1901556256600;19.859,70;1307948034274;19.722,18;1837903545291;18.760,99;359098983440;18.898,00;2745353496277

Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2010-09-01;19.215,12;1904896942456;19.899,43;1310813854440;19.762,09;1839955499210;18.967,56;314852374;18.807,46;359500940204;18.938,15;2747490045991
2010-09-02;19.248,95;1908710320419;19.937,52;1312818033554;19.804,72;1845915672902;19.031,55;315914634;18.836,63;360234395659;18.979,87;2788508136999
2010-09-03;19.276,45;1910041650392;19.965,82;1313518306613;19.828,63;1847802420681;19.028,90;315870672;18.849,96;360122311250;19.006,54;2781990807661
2010-09-04;19.276,45;1910041650392;19.965,82;1313518306613;19.828,63;1847802420681;19.028,90;315870672;18.849,96;360122311250;19.006,54;2781990807661
2010-09-05;19.276,45;1910041650392;19.965,82;1313518306613;19.828,63;1847802420681;19.028,90;315870672;18.849,96;360122311250;19.006,54;2781990807661
2010-09-06;19.309,75;1913499807381;19.996,20;1315465907266;19.860,82;1850069150820;19.053,64;316281198;18.879,78;360679356066;19.032,22;2785393919129
2010-09-07;19.318,82;1912594973178;20.014,13;1315563782081;19.851,40;1848455810028;19.094,32;316948599;18.898,65;361039983933;19.042,50;2786930558211
2010-09-08;19.293,22;1910580389678;19.982,05;1312501502882;19.827,05;1838888830887;19.066,07;316479650;18.863,71;360427856346;19.021,55;2781169795706
2010-09-09;19.316,97;1912186145528;20.002,18;1312590334937;19.851,35;1839823383667;19.092,08;316911317;18.878,66;360578985688;19.045,10;2782208060985
2010-09-10;19.314,48;1904460092145;19.988,26;1307858568665;19.845,21;1839709139254;19.096,15;316978857;18.864,78;358252649423;19.037,95;2780772248568
2010-09-11;19.314,48;1904460092145;19.988,26;1307858568665;19.845,21;1839709139254;19.096,15;316978857;18.864,78;358252649423;19.037,95;2780772248568
2010-09-12;19.314,48;1904460092145;19.988,26;1307858568665;19.845,21;1839709139254;19.096,15;316978857;18.864,78;358252649423;19.037,95;2780772248568
2010-09-13;19.341,45;1906979141185;20.013,87;1309914100294;19.873,42;1841444948589;19.110,71;317298167;18.889,25;358720585961;19.057,49;2784459245949
2010-09-14;19.392,89;1913307494943;20.058,03;1313111556581;19.924,56;1846719586232;19.163,49;318174506;18.939,42;359704625889;19.101,81;2790916030641
2010-09-15;19.370,44;1910299386809;20.029,74;1312065046582;19.879,70;1842760262602;19.182,45;321109739;18.927,59;358986705547;19.071,73;2785778452146
2010-09-16;19.393,53;1912777016817;20.043,09;1313064615502;19.897,18;1844854180188;19.203,86;321490804;18.948,34;359808754810;19.091,24;2790557058729
2010-09-17;19.393,53;1912777016817;20.043,09;1313064615502;19.897,18;1844854180188;19.203,86;321490804;18.948,34;359808754810;19.091,24;2790557058729
2010-09-18;19.393,53;1912777016817;20.043,09;1313064615502;19.897,18;1844854180188;19.203,86;321490804;18.948,34;359808754810;19.091,24;2790557058729
2010-09-19;19.393,53;1912777016817;20.043,09;1313064615502;19.897,18;1844854180188;19.203,86;321490804;18.948,34;359808754810;19.091,24;2790557058729
2010-09-20;19.393,53;1912777016817;20.043,09;1313064615502;19.897,18;1844854180188;19.203,86;321490804;18.948,34;359808754810;19.091,24;2790557058729
2010-09-21;19.445,91;1918160723876;20.098,30;1317202129762;19.952,51;1850805265846;19.257,15;322383015;19.005,77;361106983995;19.141,67;2799197770430
2010-09-22;19.469,34;1921059059358;20.119,83;1318119904713;19.979,29;1852975558587;19.275,31;322772622;19.035,91;361792867727;19.163,19;2802352597540
2010-09-23;19.442,17;1917144527735;20.085,09;1315598853411;19.959,01;1850223500080;19.243,03;322232097;19.010,26;361070344733;19.136,44;2797769407773
2010-09-24;19.393,98;1911936136650;20.035,18;1311653348237;19.922,27;1846716010195;19.181,71;322494154;18.957,44;359945303350;19.081,07;2789098843915
2010-09-25;19.393,98;1911936136650;20.035,18;1311653348237;19.922,27;1846716010195;19.181,71;322494154;18.957,44;359945303350;19.081,07;2789098843915
2010-09-26;19.393,98;1911936136650;20.035,18;1311653348237;19.922,27;1846716010195;19.181,71;322494154;18.957,44;359945303350;19.081,07;2789098843915
2010-09-27;19.388,79;1911459077827;20.024,57;1310867207581;19.912,05;1845155168077;19.177,54;322484769;18.954,27;360068282899;19.075,95;2789460996245
2010-09-28;19.412,39;1913987914174;20.045,27;1312277136218;19.943,89;1848236415644;19.196,65;323149260;18.967,11;360390820317;19.100,63;2794514095911
2010-09-29;19.423,62;1914242177080;20.052,96;1311490487984;19.947,62;1848439294376;19.207,01;323323737;18.982,52;360851336449;19.107,31;2796728423997
2010-09-30;19.397,20;1934118406602;20.009,29;1319048522206;19.911,38;1866078731014;19.197,46;323395339;18.967,47;364106761228;19.088,42;2793553770717
2010-10-01;19.392,23;1933161412087;19.994,87;1317699881618;19.899,81;1863787712342;19.195,78;323367152;18.959,89;363433632262;19.079,42;2788190196518
2010-10-02;19.392,23;1933161412087;19.994,87;1317699881618;19.899,81;1863787712342;19.195,78;323367152;18.959,89;363433632262;19.079,42;2788190196518
2010-10-03;19.392,23;1933161412087;19.994,87;1317699881618;19.899,81;1863787712342;19.195,78;323367152;18.959,89;363433632262;19.079,42;2788190196518
2010-10-04;19.404,05;1934244915808;20.015,29;1318914220026;19.902,45;1865178539052;19.213,70;323668959;18.975,58;363716443820;19.102,27;2831128239554
2010-10-05;19.438,71;1937139877087;20.049,15;1320621554506;19.933,97;1867050716518;19.241,81;324142572;19.004,08;364243433601;19.127,81;2833520600146
2010-10-06;19.463,28;1938122207791;20.073,72;1322399625194;19.958,54;1869431238512;19.262,30;324487642;19.030,69;364907643703;19.146,98;2837165626503
2010-10-07;19.466,64;1938073708395;20.072,29;1321649028041;19.961,59;1870115216417;19.261,60;324459141;19.030,66;364902277107;19.143,61;2837237228155
2010-10-08;19.464,63;1937279722395;20.074,00;1321740591325;19.958,64;1863203660996;19.252,58;324307268;19.032,51;364683023640;19.142,22;2825698841730
2010-10-09;19.464,63;1937279722395;20.074,00;1321740591325;19.958,64;1863203660996;19.252,58;324307268;19.032,51;364683023640;19.142,22;2825698841730
2010-10-10;19.464,63;1937279722395;20.074,00;1321740591325;19.958,64;1863203660996;19.252,58;324307268;19.032,51;364683023640;19.142,22;2825698841730
2010-10-11;19.464,63;1937279722395;20.074,00;1321740591325;19.958,64;1863203660996;19.252,58;324307268;19.032,51;364683023640;19.142,22;2825698841730
2010-10-12;19.494,76;1932197450782;20.101,67;1321135081633;19.991,19;1865371202440;19.285,61;324863579;19.057,65;365116458341;19.166,77;2827156259701
2010-10-13;19.453,65;1926778758146;20.054,03;1316346737557;19.945,18;1862184649772;19.247,22;324216852;19.017,00;362526858458;19.125,52;2821160951623
2010-10-14;19.488,75;1930312153182;20.095,98;1317410588563;19.978,64;1864999062887;19.281,39;324792454;19.041,89;363028982892;19.153,35;2820798229823
2010-10-15;19.516,16;1933142462002;20.112,33;1318178632415;19.974,41;1863801258761;19.314,94;375908675;19.071,63;362944725670;19.173,92;2823919095471
2010-10-16;19.516,16;1933142462002;20.112,33;1318178632415;19.974,41;1863801258761;19.314,94;375908675;19.071,63;362944725670;19.173,92;2823919095471
2010-10-17;19.516,16;1933142462002;20.112,33;1318178632415;19.974,41;1863801258761;19.314,94;375908675;19.071,63;362944725670;19.173,92;2823919095471
2010-10-18;19.510,73;1933650384684;20.116,19;1319543884046;19.960,74;1872966316658;19.289,91;376443548;19.078,23;363110374325;19.166,37;2825606568815
2010-10-19;19.533,24;1935498472459;20.138,64;1320682896835;19.988,04;1875479966251;19.313,14;424038651;19.101,11;364003203301;19.187,81;2828722809513
2010-10-20;19.514,91;1933704141232;20.130,26;1320200357133;19.979,70;1875783586881;19.309,41;423721136;19.087,57;363767349476;19.166,62;2826731954409
2010-10-21;19.546,73;1936858954200;20.149,36;1321885256770;20.032,04;1880208832325;19.343,73;425865961;19.122,22;364444807977;19.205,24;2832607314618
2010-10-22;19.558,22;1937872035348;20.162,12;1322002933714;20.034,76;1880852727913;19.352,59;426576092;19.136,45;364821326511;19.214,19;2834323447150
2010-10-23;19.558,22;1937872035348;20.162,12;1322002933714;20.034,76;1880852727913;19.352,59;426576092;19.136,45;364821326511;19.214,19;2834323447150
2010-10-24;19.558,22;1937872035348;20.162,12;1322002933714;20.034,76;1880852727913;19.352,59;426576092;19.136,45;364821326511;19.214,19;2834323447150
2010-10-25;19.571,22;1939242817911;20.173,61;1322630657471;20.040,77;1881261229738;19.363,09;431223640;19.149,80;365000566273;19.221,01;2835068865802
2010-10-26;19.603,94;1943162325007;20.213,99;1325523268018;20.080,98;1885365306681;19.380,93;431620839;19.173,55;365521151067;19.248,05;2839635061102
2010-10-27;19.639,75;1947071774543;20.256,27;1327635444998;20.115,87;1888446751284;19.420,08;435777968;19.210,16;366477623211;19.284,86;2845753723005
2010-10-28;19.640,38;1945615897499;20.257,26;1327033514565;20.106,26;1886839267146;19.437,18;436409628;19.216,66;366753412518;19.283,03;2846128519304
2010-10-29;19.648,97;1970567073809;20.255,36;1337145568003;20.125,13;1913052234816;19.477,24;438550081;19.230,06;370484678332;19.290,41;2847078633681
2010-10-30;19.648,97;1970567073809;20.255,36;1337145568003;20.125,13;1913052234816;19.477,24;438550081;19.230,06;370484678332;19.290,41;2847078633681
2010-10-31;19.648,97;1970567073809;20.255,36;1337145568003;20.125,13;1913052234816;19.477,24;438550081;19.230,06;370484678332;19.290,41;2847078633681
2010-11-01;19.648,97;1970567073809;20.255,36;1337145568003;20.125,13;1913052234816;19.477,24;438550081;19.230,06;370484678332;19.290,41;2847078633681
2010-11-02;19.675,63;1972603782898;20.281,16;1339086932414;20.142,88;1911957026775;19.489,21;446099922;19.235,00;369485460837;19.318,02;2846423278272
2010-11-03;19.715,08;1975238621042;20.330,01;1341500059613;20.190,44;1916002982962;19.536,91;510389159;19.284,00;370718583080;19.367,62;2889885412975
2010-11-04;19.760,11;1978728442712;20.372,56;1342101835553;20.218,07;1919652266713;19.569,59;511242979;19.324,13;371295272338;19.399,42;2895436058801
2010-11-05;19.760,93;1978044925575;20.382,95;1341895095791;20.245,63;1921396503656;19.577,57;511530775;19.333,33;371485110255;19.425,02;2899197081786
2010-11-06;19.760,93;1978044925575;20.382,95;1341895095791;20.245,63;1921396503656;19.577,57;511530775;19.333,33;371485110255;19.425,02;2899197081786
2010-11-07;19.760,93;1978044925575;20.382,95;1341895095791;20.245,63;1921396503656;19.577,57;511530775;19.333,33;371485110255;19.425,02;2899197081786
2010-11-08;19.747,34;1976688749138;20.387,76;1342089078828;20.229,91;1919044819894;19.586,39;529865584;19.321,26;371255974803;19.416,55;2897805395756
2010-11-09;19.766,05;1977040969912;20.398,71;1341509550844;20.244,42;1919933031290;19.606,10;530399032;19.336,11;371401931220;19.426,14;2888449012602
2010-11-10;19.756,41;1974433022993;20.381,83;1338370370473;20.219,62;1916401603994;19.583,99;529848863;19.302,88;370625772853;19.398,16;2879799834823
2010-11-11;19.757,09;1974254838040;20.386,35;1334121746641;20.216,42;1915189377225;19.599,57;530270169;19.309,86;370727767590;19.398,41;2879377832441
2010-11-12;19.738,42;1964116848319;20.369,65;1333144285779;20.192,48;1904972651037;19.592,42;535781628;19.282,78;370168659407;19.371,16;2874681899792
2010-11-13;19.738,42;1964116848319;20.369,65;1333144285779;20.192,48;1904972651037;19.592,42;535781628;19.282,78;370168659407;19.371,16;2874681899792
2010-11-14;19.738,42;1964116848319;20.369,65;1333144285779;20.192,48;1904972651037;19.592,42;535781628;19.282,78;370168659407;19.371,16;2874681899792
2010-11-15;19.705,83;1959630916564;20.326,60;1330846072228;20.156,71;1900652453372;19.561,68;639072094;19.255,85;367090797518;19.330,65;2866418636831
2010-11-16;19.686,34;1957680199111;20.305,70;1328596126424;20.140,67;1899684594151;19.547,36;644934110;19.242,69;366728988098;19.318,52;2865866058077
2010-11-17;19.619,47;1955299977467;20.250,65;1324353593032;20.072,95;1893345075159;19.535,55;646158997;19.183,34;365900883887;19.245,31;2855928837422
2010-11-18;19.615,39;1955120821406;20.239,18;1324836521979;20.071,29;1893074779325;19.526,88;645724736;19.179,67;365563792853;19.243,52;2856759123140
2010-11-19;19.639,80;1957749779356;20.263,57;1325795319788;20.103,32;1896662692288;19.550,85;647061520;19.196,24;365877650693;19.274,94;2860937351491
2010-11-20;19.639,80;1957749779356;20.263,57;1325795319788;20.103,32;1896662692288;19.550,85;647061520;19.196,24;365877650693;19.274,94;2860937351491
2010-11-21;19.639,80;1957749779356;20.263,57;1325795319788;20.103,32;1896662692288;19.550,85;647061520;19.196,24;365877650693;19.274,94;2860937351491
2010-11-22;19.658,81;1960499964900;20.288,78;1329170090655;20.120,13;1899410806054;19.568,53;651161389;19.220,29;366543350440;19.291,66;2863744015264
2010-11-23;19.657,36;1961461688148;20.301,42;1333757986408;20.123,48;1901540074599;19.578,87;652332167;19.210,97;366314056511;19.291,20;2864041270326
2010-11-24;19.616,50;1957729667771;20.267,53;1332637458749;20.081,82;1899125556726;19.554,90;652290898;19.170,77;365510582765;19.249,66;2858076457227
2010-11-25;19.664,58;1962907195734;20.308,29;1336069357929;20.121,69;1903606349361;19.606,21;659175503;19.201,60;366180577780;19.287,93;2864515152532
2010-11-26;19.663,94;1962806717427;20.317,17;1336501652906;20.129,05;1901637011917;19.593,34;663803681;19.203,56;366350158479;19.289,77;2865155976432
